applicant_id,ktp_number,nama_lengkap,jenis_kelamin,tanggal_lahir,usia,status_pernikahan,jumlah_tanggungan,pendidikan_terakhir,jenis_pekerjaan,lama_bekerja_tahun,pendapatan_bulanan,kota,provinsi,no_telepon,hutang_bulanan_existing
APP00677,7144021505628067,Hana Manurung  ,Wanita,1964-12-03,62,Belum Menikah,1,SMP,TNI/Polri,16,4150000,Palembang,Sumatera Selatan,082179805950,0
APP00678,3201091203623515,Putra Tan,L,1987-11-25,39,Belum Menikah,0,SD,PNS,9,3460000,Bandung,Jawa Barat,085111849135,1100000
APP00679,6173190111616518,Zainal Hutapea,L,1968-12-14,57,Cerai,3,SMA,BUMN,23,Rp 4130000,Malang,Jawa Timur,087867740378,280000
APP00680,3101131608842576,Della Sulistyo,Perempuan,1993-08-06,33,Cerai,2,SMP,TNI/Polri,4,IDR 4650000,Semarang,Jawa Tengah,083850173654,0
APP00681,3613030112629361,  Rahmat Wibowo,Pria,1988-07-07,37,Cerai,1,D3,PNS,5,7370000,Bekasi,Jawa Barat,081253088684,860000
APP00682,6143191809885297,Adi Permadi,laki-laki,1976-08-13,49,Belum Menikah,0,D3,PNS,19,Rp8660000,Medan,Sumatera Utara,087796426033,2200000
APP00683,6104200501881877,Bella Wibowo  ,PEREMPUAN,1981-12-29,44,Belum Menikah,0,SMP,TNI/Polri,2,3630000,Jakarta,DKI Jakarta,082280236219,0
APP00684,5128181206959022,Arief Hutapea  ,L,1973-01-05,52,Cerai,3,S1,PNS,6,11640000,Pontianak,Kalimantan Barat,087777216880,970000
APP00685,3366191603924524,Galih Ong,LAKI-LAKI,1961-09-10,65,Cerai,3,D3,BUMN,4,10850000,Bogor,Jawa Barat,083818227200,0
APP00686,6136072403931798,  Bagus Prabowo,LAKI-LAKI,1964-08-22,61,Menikah,0,S1,Swasta,9,7470000,Padang,Sumatera Barat,083130202030,1000000
APP00687,3448070203921533,Elsa Raharjo,Perempuan,1997-03-25,29,Menikah,5,S3,BUMN,2,26950000,Semarang,Jawa Tengah,085730059377,0
APP00688,3254031605849964,  Diana Sinaga,perempuan,1990-05-16,35,Cerai,1,S1,PNS,0,12360000,Manado,Sulawesi Utara,087831043841,0
APP00689,3654131501843832,Ira Hartono,perempuan,1998-03-06,28,Menikah,0,SD,Profesional,8,Rp5560000,Semarang,Jawa Tengah,087865504944,1210000
APP00690,3139201303893110, Amelia Setiawan ,perempuan,1961-11-10,64,Menikah,5,D3,Wiraswasta,12,9760000,Denpasar,Bali,085711424362,1710000
APP00691,7113201403755098,Amelia Simanjuntak,Female,1999-11-27,27,Menikah,4,S2,Swasta,0,Rp16710000,Bogor,Jawa Barat,087796433853,0
APP00692,1405080302838668,Dian Panjaitan,Laki-laki,2002-01-09,24,Cerai,1,SMA,BUMN,1,6170000,Denpasar,Bali,083145769475,680000
APP00693,1435131312988238,Ira Tarigan,Perempuan,1983-07-24,42,Cerai,3,S3,TNI/Polri,7,18750000,Depok,Jawa Barat,085121254508,3590000
APP00694,7149131008711849,Candra Manurung,laki-laki,1983-07-09,42,Menikah,1,S1,Swasta,19,Rp 13520000,Padang,Sumatera Barat,085123591426,4490000
APP00695,3541100712637419,Kurniawan Hidayat,laki-laki,1992-09-10,33,Cerai,3,S1,TNI/Polri,2,11950000,Depok,Jawa Barat,085831008178,0
APP00696,1436061409894256,Lestari Permadi,Female,1970-04-03,56,Cerai,2,SMA,PNS,35,3210000,Medan,Sumatera Utara,083870173208,360000
APP00697,3460010405630765,Bunga Lim,Female,1976-05-15,49,Belum Menikah,0,D3,BUMN,12,8810000,Semarang,Jawa Tengah,082178105580,0
APP00698,3416140110793715,Agus Permadi,Male,1996-03-08,29,Cerai,3,SMP,TNI/Polri,5,2960000,Balikpapan,Kalimantan Timur,082268172031,0
APP00699,7163081203835772,Pandu Karo,Male,1972-02-05,54,Menikah,4,S2,Swasta,1,11800000,Malang,Jawa Timur,082222273938,0
APP00700,6345021607650803,Adi Panjaitan,Pria,1990-12-29,35,Cerai,3,S2,Wiraswasta,7,Rp 14790000,Malang,Jawa Timur,082169718236,0
APP00701,1464142305944232,Budi Wijaya,Pria,1998-12-29,27,Belum Menikah,0,SMP,PNS,3,IDR 4230000,Balikpapan,Kalimantan Timur,085842233222,0
APP00702,7324062406850937,Ilham Saputra,L,1983-07-28,43,Menikah,4,SMA,Swasta,23,7870000,Padang,Sumatera Barat,085235063731,2320000
APP00703,3472102502955308, Zainal Hidayat ,Male,1987-04-18,38,Belum Menikah,1,S2,Wiraswasta,0,Rp 25120000,Depok,Jawa Barat,085726084639,0
APP00704,1323031202874386,Bella Simbolon  ,P,1988-05-02,38,Cerai,2,SMA,PNS,10,3000000,Yogyakarta,DI Yogyakarta,083855640919,0
APP00705,1318010903872594,Tina Prabowo,Perempuan,1974-01-02,52,Cerai,3,D3,Swasta,3,9590000,Manado,Sulawesi Utara,083871212413,0
APP00706,6361070303878038,Galih Handoko,laki-laki,1971-08-04,55,Belum Menikah,0,D3,Profesional,25,Rp 13980000,Solo,Jawa Tengah,087722760759,0
APP00707,7349111004618397,Amelia Purba,P,1992-10-08,34,Cerai,2,SMP,Swasta,14,4800000,Solo,Jawa Tengah,082131202191,1110000
APP00708,1207010507957607,Ayu Ong,PEREMPUAN,1987-10-17,38,Belum Menikah,0,S3,Wiraswasta,14,30870000,Malang,Jawa Timur,085776497974,0
APP00709,3641081604629648,Reza Suryadi,LAKI-LAKI,2002-09-21,23,Cerai,0,D3,Swasta,0,9940000,Yogyakarta,DI Yogyakarta,087727711952,0
APP00710,3360142204874911,Ratna Siahaan,Perempuan,1968-04-22,58,Belum Menikah,0,S2,PNS,11,17890000,Palembang,Sumatera Selatan,087748989596,1760000
APP00711,1340200407969888,Wati Lubis,P,1988-10-26,37,Belum Menikah,0,SMA,BUMN,9,IDR 7300000,Solo,Jawa Tengah,083144974394,0
APP00712,6354052012903581,Tari Susanto,Female,1961-07-28,65,Cerai,0,S3,TNI/Polri,14,15190000,Pontianak,Kalimantan Barat,083889413210,0
APP00713,5148111610682059,  Indah Hidayat,Perempuan,2003-05-06,23,Belum Menikah,0,S3,PNS,2,Rp 19070000,Makassar,Sulawesi Selatan,085196461293,5010000
APP00714,7151071110817723,Agus Permadi,L,1992-04-17,34,Menikah,2,SMP,PNS,6,3200000,Malang,Jawa Timur,081399314584,0
APP00715,3524072707702224,  Irfan Raharjo,laki-laki,1999-03-16,26,Menikah,4,D3,Wiraswasta,4,Rp. 6760000,Bogor,Jawa Barat,085842463104,2130000
APP00716,7341051905849545,Putra Rambe,laki-laki,1961-11-21,65,Cerai,0,S1,Wiraswasta,25,16440000,Manado,Sulawesi Utara,083817741743,4730000
APP00717,7136141306717348,Lukman Prabowo,Male,1971-01-11,55,Menikah,1,SMP,PNS,10,5230000,Bogor,Jawa Barat,082133282930,0
APP00718,6157032412677009,Agus Santoso,LAKI-LAKI,1991-07-29,34,Menikah,0,S1,Wiraswasta,3,17320000,Bogor,Jawa Barat,081276279955,2180000
APP00719,1275182505912796,Ferry Hidayat,laki-laki,1991-02-27,34,Belum Menikah,0,S2,Swasta,14,10380000,Makassar,Sulawesi Selatan,082102847190,0
APP00720,1253092209891665,Surya Handoko,Pria,1986-02-23,39,Menikah,3,S2,BUMN,1,24040000,Makassar,Sulawesi Selatan,083175461992,0
APP00721,3224051110629584,Dewi Tampubolon,PEREMPUAN,1971-03-28,55,Menikah,5,S1,TNI/Polri,30,6610000,Malang,Jawa Timur,087844823733,1330000
APP00722,6306082306956815,Sri Ong,Female,1999-03-30,26,Menikah,4,SD,BUMN,0,5330000,Bandung,Jawa Barat,083817074039,0
APP00723,3323051607764093,Nanda Saputra,Pria,1960-12-29,65,Belum Menikah,0,S1,Profesional,20,Rp. 12900000,Manado,Sulawesi Utara,081254221626,0
APP00724,3557011009938178,Cantika Harahap,P,1992-01-02,33,Menikah,1,D3,TNI/Polri,13,7640000,Manado,Sulawesi Utara,081247020596,1050000
APP00725,3421202406863821,Eka Karo,Wanita,1977-05-23,49,Cerai,1,S3,BUMN,22,21240000,Bogor,Jawa Barat,085852259206,5110000
APP00726,3242140701699690,Rahmat Hutapea,Male,1996-01-29,29,Cerai,1,SMP,PNS,9,4260000,Banjarmasin,Kalimantan Selatan,085736372629,580000
APP00727,6344040704663655,Bella Tan,Perempuan,2000-12-09,25,Belum Menikah,0,D3,PNS,4,Rp 7860000,Makassar,Sulawesi Selatan,087783211221,0
APP00728,6152100102971798,Arief Simbolon,LAKI-LAKI,1982-07-06,44,Menikah,4,S2,Profesional,13,18770000,Bekasi,Jawa Barat,081264420062,0
APP00729,1240042007683567,Sinta Purnama,perempuan,1971-12-02,54,Belum Menikah,1,SMP,Wiraswasta,24,Rp6060000,Pontianak,Kalimantan Barat,082162213204,1890000
APP00730,6120141910984550,Ahmad Panjaitan,L,1991-04-26,34,Cerai,0,SMA,Profesional,7,Rp7270000,Makassar,Sulawesi Selatan,082183180036,2250000
APP00731,3413011111625352,Novi Susanto,PEREMPUAN,2004-12-22,21,Menikah,4,SD,TNI/Polri,0,IDR 4110000,Makassar,Sulawesi Selatan,087838058269,880000
APP00732,1356082804719107,Putra Ong,laki-laki,1977-02-11,49,Menikah,1,SD,Profesional,13,5790000,Manado,Sulawesi Utara,087896337618,0
APP00733,3201030703922570,Yuli Nugroho,perempuan,1975-04-18,50,Belum Menikah,0,SMP,Wiraswasta,17,3790000,Banjarmasin,Kalimantan Selatan,082118835279,0
APP00734,5148190601948564,Yanto Sihombing  ,Male,1960-01-21,65,Cerai,3,S3,TNI/Polri,30,19610000,Bogor,Jawa Barat,082219279761,4810000
APP00735,1203052307846040,Ela Raharjo,Wanita,1968-06-30,58,Belum Menikah,0,S1,Swasta,34,12390000,Medan,Sumatera Utara,082195912573,2470000
APP00736,3157100510980369,Winda Simatupang,Female,1984-08-16,41,Belum Menikah,1,SMP,Profesional,21,7360000,Manado,Sulawesi Utara,087766941799,0
APP00737,7374101305648341,  Dina Susanto  ,P,1975-11-11,50,Cerai,2,S1,PNS,15,11640000,Banjarmasin,Kalimantan Selatan,085116734785,0
APP00738,7122172607605353,Rahmat Tanoto,Laki-laki,1999-01-25,27,Cerai,2,S3,Profesional,0,33120000,Manado,Sulawesi Utara,081226270664,1750000
APP00739,6374180711625405,Agus Purba,Male,1983-06-17,43,Belum Menikah,0,S1,Swasta,7,7170000,Makassar,Sulawesi Selatan,087839974185,0
APP00740,1352041910823331,  Sari Wijaya,PEREMPUAN,2004-02-18,21,Belum Menikah,0,S3,Wiraswasta,0,16400000,Semarang,Jawa Tengah,081384937846,0
APP00741,1305010411737008,Sri Hidayat,Female,1963-05-02,62,Menikah,3,S2,Wiraswasta,10,Rp20030000,Pontianak,Kalimantan Barat,082244442990,0
APP00742,3242122010877827, Mega Nasution ,Wanita,1981-06-18,44,Belum Menikah,1,S1,Wiraswasta,1,10720000,Bogor,Jawa Barat,082121905334,3040000
APP00743,7156110602748756,Ayu Harahap,Perempuan,1986-07-09,40,Belum Menikah,0,D3,Swasta,10,6160000,Balikpapan,Kalimantan Timur,081324553129,0
APP00744,3360160607778783,Adi Lim,Male,1993-04-04,32,Cerai,3,SMP,Wiraswasta,1,IDR 6720000,Tangerang,Banten,085285585229,1910000
APP00745,3208110209635952,Lestari Sulistyo,Perempuan,1999-02-20,27,Belum Menikah,1,S2,BUMN,5,11910000,Malang,Jawa Timur,085844735352,900000
APP00746,7127021104918365,Sinta Pardede,perempuan,1997-12-31,28,Belum Menikah,0,S3,PNS,7,Rp. 24100000,Bekasi,Jawa Barat,087836113389,7330000
APP00747,6126011009873014,Rizki Setiawan,Laki-laki,1994-07-25,32,Cerai,1,S1,Wiraswasta,12,8060000,Pontianak,Kalimantan Barat,081374653537,0
APP00748,1262152407709708,Budi Simatupang,L,1962-05-05,64,Belum Menikah,1,SMA,PNS,17,3630000,Manado,Sulawesi Utara,085133629994,0
APP00749,6344160810618705,Yuli Daulay,Female,1968-08-11,58,Cerai,0,SD,Swasta,1,3700000,Depok,Jawa Barat,082111896844,780000
APP00750,6348161111965711,Yoga Panjaitan,laki-laki,1971-11-01,54,Cerai,2,S2,Swasta,29,18230000,Yogyakarta,DI Yogyakarta,083119022179,0
APP00751,1458031501819513,Firda Purba,PEREMPUAN,2000-05-20,25,Cerai,1,S2,TNI/Polri,4,11730000,Padang,Sumatera Barat,081343672868,0
APP00752,3479162709654508,Bambang Wibowo,LAKI-LAKI,1972-05-29,54,Menikah,4,SD,TNI/Polri,27,2560000,Palembang,Sumatera Selatan,081299217790,190000
APP00753,7341171801890195,Zahra Permadi,Female,1991-08-15,34,Cerai,0,D3,Wiraswasta,5,11480000,Banjarmasin,Kalimantan Selatan,082160119391,0
APP00754,7108171109668230,Hendra Purba,Laki-laki,1997-10-23,29,Belum Menikah,0,D3,Profesional,5,16360000,Semarang,Jawa Tengah,081224373615,2910000
APP00755,3427120810630117,Putri Tampubolon,P,1992-12-07,34,Menikah,4,D3,BUMN,11,7150000,Yogyakarta,DI Yogyakarta,085715473156,0
APP00756,3118170808912978,Sari Tarigan,perempuan,1982-04-29,43,Belum Menikah,0,SMP,Profesional,9,4380000,Balikpapan,Kalimantan Timur,085766053428,1110000
APP00757,3627111811796711,Pandu Harahap,Laki-laki,1962-02-27,64,Cerai,3,S3,PNS,6,14120000,Depok,Jawa Barat,081303880273,0
APP00758,6115172510749699,Irfan Permadi,laki-laki,1997-06-05,29,Belum Menikah,0,SMP,Wiraswasta,4,6470000,Balikpapan,Kalimantan Timur,087769067649,0
APP00759,3615082706947434, Candra Wibowo ,Pria,1966-06-06,60,Belum Menikah,0,S1,Profesional,17,Rp17280000,Makassar,Sulawesi Selatan,085130688116,0
APP00760,6361152112828389,Jasmine Tanoto,perempuan,1968-05-30,58,Menikah,4,SMA,BUMN,4,IDR 7370000,Surabaya,Jawa Timur,085177041309,0
APP00761,3306090311703812,Gilang Nugroho,L,1978-01-24,47,Cerai,3,S1,BUMN,4,Rp 8690000,Malang,Jawa Timur,083857720441,1120000
APP00762,1471030210905072,Andi Handoko  ,Male,1987-04-13,38,Cerai,2,S1,TNI/Polri,5,10040000,Balikpapan,Kalimantan Timur,082148709872,2850000
APP00763,1428061402668743,Tari Ginting,Perempuan,1981-03-22,44,Menikah,1,SMP,BUMN,9,Rp 6450000,Solo,Jawa Tengah,085168616307,350000
APP00764,1331132607681149,Dimas Purba,laki-laki,1994-02-27,31,Cerai,0,S2,Wiraswasta,2,26950000,Yogyakarta,DI Yogyakarta,087890057795,4060000
APP00765,3225022108702626,Andi Saputra  ,laki-laki,1968-01-13,57,Belum Menikah,0,SMP,BUMN,29,2620000,Balikpapan,Kalimantan Timur,085790871672,0
APP00766,6309162701894208,Cahyo Susanto,Pria,1988-02-22,38,Cerai,0,S3,Swasta,15,Rp 31120000,Depok,Jawa Barat,082134422521,0
APP00767,1361061310613412,Ani Permadi,Wanita,1987-03-26,38,Cerai,2,SMP,BUMN,0,3080000,Bogor,Jawa Barat,085251327617,910000
APP00768,3214192202808799,Firda Simanjuntak,Perempuan,1983-12-10,43,Belum Menikah,0,SMP,TNI/Polri,17,Rp. 3120000,Jakarta,DKI Jakarta,085786498647,190000
APP00769,6330152711951452,Ela Sulistyo,Perempuan,1980-03-01,45,Belum Menikah,0,SMP,BUMN,16,6120000,Solo,Jawa Tengah,085849921640,780000
APP00770,5135150209701922,Rahmat Ginting,L,1964-05-10,61,Cerai,1,D3,BUMN,20,10670000,Pontianak,Kalimantan Barat,085162202123,1390000
APP00771,5132102412857430,Cantika Lim,Perempuan,2004-08-01,21,Belum Menikah,0,SMA,PNS,0,6150000,Semarang,Jawa Tengah,081288991141,1320000
APP00772,1475182510890733,Ani Susanto,P,1964-06-04,61,Cerai,3,D3,PNS,8,8810000,Manado,Sulawesi Utara,085248186746,1650000
APP00773,1432150302931396,Ahmad Hidayat,Male,1972-10-10,53,Cerai,3,S3,Profesional,15,47070000,Jakarta,DKI Jakarta,083854582942,3720000
APP00774,3158111310989786,Fajar Purnama,L,1981-07-28,44,Menikah,2,SD,TNI/Polri,7,2510000,Depok,Jawa Barat,085166720108,0
APP00775,7137010507690552,Joko Lesmana,L,2000-12-06,26,Cerai,1,S2,BUMN,1,18110000,Jakarta,DKI Jakarta,085845273536,0
APP00776,6343041802861138,Lestari Gunawan,Female,1986-03-31,39,Menikah,4,SD,Wiraswasta,3,2850000,Malang,Jawa Timur,085290461007,0
APP00777,3223070510871125,Hadi Hidayat,laki-laki,2001-03-29,24,Menikah,4,D3,Wiraswasta,1,Rp 6010000,Depok,Jawa Barat,085185076653,460000
APP00778,3114200306750113,Yuni Tampubolon,Female,1996-03-26,30,Menikah,5,S2,Swasta,3,15320000,Surabaya,Jawa Timur,083834724358,4560000
APP00779,3351150109856854,Fitri Napitupulu,Wanita,1984-04-13,41,Menikah,3,SMP,Profesional,4,8230000,Solo,Jawa Tengah,083162241976,0
APP00780,3266101710904938,Ela Nasution,perempuan,2000-11-09,26,Belum Menikah,0,D3,Swasta,0,IDR 5300000,Padang,Sumatera Barat,085134046682,320000
APP00781,1236102102671657,Dimas Kusuma,L,1966-12-31,59,Belum Menikah,0,D3,TNI/Polri,16,4600000,Bogor,Jawa Barat,082288182730,780000
APP00782,6367091907940381,Ratna Sitorus,Wanita,1987-05-28,39,Cerai,1,S2,Swasta,16,21940000,Tangerang,Banten,081251102125,0
APP00783,6355012704912332,Nadia Utomo  ,Female,1993-09-11,32,Cerai,3,S3,PNS,1,29690000,Depok,Jawa Barat,087860032031,6930000
APP00784,1415080412911621,Rini Tarigan,Wanita,1999-10-10,26,Menikah,1,SD,Profesional,0,3310000,Padang,Sumatera Barat,087860162590,1100000
APP00785,3629111703670371,Gita Tarigan,perempuan,1984-01-09,42,Cerai,0,D3,TNI/Polri,20,8950000,Bekasi,Jawa Barat,083878072790,3020000
APP00786,7176130908911977,Surya Nugroho,Pria,1970-12-08,56,Menikah,1,D3,PNS,30,6950000,Solo,Jawa Tengah,082207681024,770000
APP00787,3525050707712659,Bayu Tanoto,Laki-laki,1976-05-27,50,Belum Menikah,0,S3,Swasta,5,14550000,Banjarmasin,Kalimantan Selatan,081269685746,0
APP00788,3619031101676662,Ayu Tampubolon,perempuan,2001-03-23,25,Belum Menikah,0,S2,TNI/Polri,0,15750000,Denpasar,Bali,081270335084,0
APP00789,3514142002605184,Kurniawan Prabowo,Laki-laki,1968-05-20,57,Menikah,4,S1,Profesional,18,Rp. 14650000,Medan,Sumatera Utara,085216758646,840000
APP00790,1336161405698038,Hadi Utomo,L,1969-04-03,56,Belum Menikah,0,SMP,Swasta,20,2650000,Padang,Sumatera Barat,081357385512,0
APP00791,3349022511987568, Sigit Napitupulu ,Male,1968-01-17,58,Menikah,4,SMP,PNS,31,4620000,Bogor,Jawa Barat,082144654677,730000
APP00792,3562182104901003,Ahmad Hutapea,Pria,1975-07-28,50,Menikah,3,SD,Wiraswasta,16,2490000,Bandung,Jawa Barat,082280274148,410000
APP00793,3358061809790749,Elsa Pulungan,Wanita,1968-06-25,57,Menikah,5,SD,Wiraswasta,25,3460000,Makassar,Sulawesi Selatan,081276327135,0
APP00794,1461200207614314,Dian Simanjuntak,L,1997-01-01,29,Cerai,3,D3,Wiraswasta,3,9750000,Yogyakarta,DI Yogyakarta,087732055340,0
APP00795,6155092501803144,Ayu Sulistyo,Female,1974-07-24,51,Menikah,2,S3,Profesional,5,43270000,Pontianak,Kalimantan Barat,085807897755,0
APP00796,1417152404710978,Lestari Daulay,perempuan,1990-06-24,36,Menikah,3,S2,Profesional,5,21290000,Bandung,Jawa Barat,082171117576,3630000
APP00797,5174180801832880,Umar Saputra,Pria,1995-09-24,31,Belum Menikah,0,SD,BUMN,5,5010000,Solo,Jawa Tengah,081239220269,1510000
APP00798,1303072602853179,Budi Nasution,Laki-laki,1973-03-21,52,Belum Menikah,0,D3,TNI/Polri,1,4010000,Makassar,Sulawesi Selatan,083800493326,0
APP00799,3472011804960533,Maya Harahap,PEREMPUAN,1998-03-28,28,Menikah,3,S1,Wiraswasta,4,9110000,Depok,Jawa Barat,082159985193,0
APP00800,3573140203876878,Dedi Pulungan,Male,1999-06-13,26,Cerai,3,SMP,Wiraswasta,0,6570000,Makassar,Sulawesi Selatan,082172845397,1610000
APP00801,5164122507612780,  Winda Lim,Perempuan,2005-06-01,21,Belum Menikah,0,SD,Swasta,1,4520000,Manado,Sulawesi Utara,081392902215,0
APP00802,3423010604821102,  Sari Karo,PEREMPUAN,1968-02-05,57,Cerai,1,SMA,Swasta,11,5910000,Surabaya,Jawa Timur,085250193545,640000
APP00803,3425061004852675,Hadi Sinaga,laki-laki,1969-10-19,56,Cerai,1,S3,Profesional,13,Rp 47450000,Manado,Sulawesi Utara,087805983124,0
APP00804,6152070308895063,Fitri Hartono,PEREMPUAN,1967-02-07,59,Belum Menikah,0,D3,PNS,8,Rp. 5740000,Manado,Sulawesi Utara,081262941937,700000
APP00805,3355091606698335,Winda Saputra,Wanita,1976-03-18,49,Belum Menikah,1,SMP,BUMN,3,5300000,Manado,Sulawesi Utara,081320961730,1410000
APP00806,3246082806820163,Candra Tarigan,LAKI-LAKI,1987-11-19,38,Cerai,0,S2,TNI/Polri,8,IDR 18950000,Makassar,Sulawesi Selatan,082119143087,4960000
APP00807,6331092111808843,Tina Pulungan,P,1997-01-18,29,Cerai,1,D3,Swasta,4,Rp. 8840000,Semarang,Jawa Tengah,081248770676,690000
APP00808,6338140901935465,Gunawan Siregar,LAKI-LAKI,1977-12-29,48,Cerai,0,S1,Profesional,27,11590000,Makassar,Sulawesi Selatan,087838256726,2200000
APP00809,1341120310852766,Agus Lim,laki-laki,1997-11-05,29,Belum Menikah,0,D3,Swasta,2,Rp. 8120000,Pontianak,Kalimantan Barat,085201825624,930000
APP00810,3573190610600221,Maya Simanjuntak,Female,1994-10-24,32,Belum Menikah,0,S1,BUMN,2,6850000,Solo,Jawa Tengah,082170266045,900000
APP00811,1211190804833290,Doni Simbolon,laki-laki,1974-10-19,51,Menikah,5,SMP,BUMN,1,Rp5080000,Solo,Jawa Tengah,085171193600,370000
APP00812,1254021607686405,Ayu Pardede,Female,2002-11-25,23,Cerai,0,D3,Wiraswasta,3,8150000,Semarang,Jawa Tengah,085200953723,0
APP00813,1334102302874910, Rina Kusuma ,perempuan,1991-11-21,35,Menikah,3,S2,Wiraswasta,6,12830000,Denpasar,Bali,085754413727,3120000
APP00814,3306091402905371,Bella Tampubolon,Perempuan,2003-03-09,23,Belum Menikah,0,D3,Swasta,1,9950000,Pontianak,Kalimantan Barat,085801799932,0
APP00815,3329091207813218,Della Wibowo,Wanita,1991-04-01,35,Cerai,0,SMA,BUMN,8,4980000,Surabaya,Jawa Timur,085890254853,0
APP00816,1235032101609759,Intan Santoso,P,1988-12-05,38,Menikah,4,S1,Profesional,6,17490000,Solo,Jawa Tengah,083857421643,0
APP00817,3140162811861538,Jasmine Tarigan,Wanita,1967-08-14,58,Menikah,2,S3,PNS,4,22040000,Padang,Sumatera Barat,087844370661,0
APP00818,1309122205658511,Amelia Hutapea,P,1997-11-26,29,Belum Menikah,1,D3,Swasta,3,10070000,Solo,Jawa Tengah,087700277291,0
APP00819,3653140206623734,Iwan Pardede,Pria,1976-10-27,50,Cerai,3,SD,Swasta,17,4470000,Bekasi,Jawa Barat,085798330677,1530000
APP00820,1461192105650265,Agus Sinaga,Pria,1969-05-19,56,Menikah,3,S3,TNI/Polri,11,15410000,Balikpapan,Kalimantan Timur,087865385906,0
APP00821,3141112801799356, Intan Prabowo ,Perempuan,1961-06-23,64,Belum Menikah,1,SMP,Wiraswasta,32,5720000,Manado,Sulawesi Utara,081248618670,0
APP00822,1375190609991313,Ira Prabowo,P,1979-06-16,46,Menikah,0,S3,PNS,21,24040000,Makassar,Sulawesi Selatan,082171826533,0
APP00823,7169080311755355,Fitri Pulungan,Female,1965-09-26,60,Belum Menikah,0,D3,Profesional,18,8800000,Jakarta,DKI Jakarta,081214599670,2340000
APP00824,3530181712774020,Vina Wibowo,Female,1976-07-13,49,Cerai,1,SMA,Profesional,8,Rp. 5060000,Bandung,Jawa Barat,083117816780,0
APP00825,3575052811921527,Yuli Tampubolon,perempuan,1997-12-18,28,Cerai,0,SMP,TNI/Polri,8,4760000,Depok,Jawa Barat,081217092640,1170000
APP00826,3377141803784902,Dewi Prabowo,PEREMPUAN,2003-06-15,23,Cerai,3,S2,Profesional,0,30340000,Jakarta,DKI Jakarta,081207288959,2880000
APP00827,1277132802707738,Yoga Lesmana,laki-laki,2001-03-05,25,Menikah,4,SMA,TNI/Polri,3,Rp 4920000,Denpasar,Bali,081282039170,0
APP00828,3667160102710180,Reza Suryadi,LAKI-LAKI,1985-09-01,41,Menikah,1,SMA,Swasta,20,4930000,Depok,Jawa Barat,083824253690,0
APP00829,1408082007880013, Dimas Gunawan ,LAKI-LAKI,1994-07-19,32,Menikah,3,SMP,Swasta,9,IDR 5610000,Denpasar,Bali,085224055364,0
APP00830,6370050406967402,Satria Purba,laki-laki,1961-01-17,64,Belum Menikah,0,S3,Swasta,25,35010000,Denpasar,Bali,085166232360,0
APP00831,6123052401763048,Ira Pulungan,Wanita,1987-08-23,39,Belum Menikah,0,S1,Profesional,11,Rp. 11250000,Padang,Sumatera Barat,085799206661,0
APP00832,1278180804809058,Sri Tarigan,Wanita,1981-09-16,45,Belum Menikah,0,SMP,BUMN,19,6420000,Solo,Jawa Tengah,085877925604,0
APP00833,3477030503850162,  Hendra Harahap,Laki-laki,1989-09-14,37,Cerai,2,SD,BUMN,3,4780000,Pontianak,Kalimantan Barat,081276291430,1000000
APP00834,1470160501978850,Firda Ginting,PEREMPUAN,2003-07-29,22,Menikah,3,SMA,BUMN,2,6090000,Bandung,Jawa Barat,085742240592,1950000
APP00835,1314200909996565, Yanto Wibowo ,L,2004-08-06,22,Menikah,3,S3,Swasta,1,34170000,Tangerang,Banten,087805682017,0
APP00836,3338011004798041,Sari Purnama,Female,1978-04-13,47,Belum Menikah,0,S1,Wiraswasta,13,Rp. 17990000,Jakarta,DKI Jakarta,082213795610,0
APP00837,7123020512819566,Umar Napitupulu,Laki-laki,2001-05-23,25,Menikah,0,S2,BUMN,2,25770000,Balikpapan,Kalimantan Timur,087873370342,1950000
APP00838,6354052504801077,Yuni Nasution,Perempuan,2004-10-04,21,Cerai,3,S1,Swasta,0,10940000,Denpasar,Bali,085865191708,0
APP00839,7110182606920024,Fitri Sihombing,P,1967-12-22,58,Cerai,3,SMP,TNI/Polri,22,2240000,Tangerang,Banten,083115744965,280000
APP00840,1402101105678841,Faisal Utomo,Laki-laki,1974-04-30,52,Cerai,0,SD,Wiraswasta,18,2280000,Medan,Sumatera Utara,082298221803,0
APP00841,7303151809602484,Ira Ong,perempuan,1990-06-11,36,Menikah,5,S2,TNI/Polri,12,12640000,Makassar,Sulawesi Selatan,085216469333,0
APP00842,3156160209989149,Firda Lubis,Perempuan,1967-04-25,59,Menikah,4,SD,BUMN,1,3090000,Semarang,Jawa Tengah,081219918431,0
APP00843,5131062202679733,Fajar Sulistyo,Laki-laki,1998-12-10,27,Menikah,4,D3,Wiraswasta,5,9230000,Semarang,Jawa Tengah,085822053970,910000
APP00844,3411152502786397,Mega Nasution,P,1975-12-16,51,Belum Menikah,0,SMA,TNI/Polri,3,6670000,Malang,Jawa Timur,083139467662,0
APP00845,3269100103837966,Maya Siregar,Wanita,1980-01-03,45,Cerai,1,S3,TNI/Polri,0,Rp 18800000,Bogor,Jawa Barat,085786050630,0
APP00846,3502201810670180,Ira Siregar,P,1997-06-27,29,Menikah,5,SMA,PNS,1,Rp 6700000,Solo,Jawa Tengah,081320302520,0
